CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_REGION,CUSTOMER_AGE,CUSTOMER_GENDER,CUSTOMER_SEGMENT
2445,Customer 2445,North,27,Female,Premium
2446,Customer 2446,South,18,Male,Regular
2447,Customer 2447,East,36,Female,Occasional
2448,Customer 2448,West,65,Male,Premium
2449,Customer 2449,Central,36,Female,Regular
2450,Customer 2450,North,43,Male,Occasional
2451,Customer 2451,South,30,Female,Premium
2452,Customer 2452,East,44,Male,Regular
2453,Customer 2453,West,46,Female,Occasional
2454,Customer 2454,Central,46,Male,Premium
2455,Customer 2455,North,38,Female,Regular
2456,Customer 2456,South,18,Male,Occasional
2457,Customer 2457,East,57,Female,Premium
2458,Customer 2458,West,58,Male,Regular
2459,Customer 2459,Central,57,Female,Occasional
2460,Customer 2460,North,64,Male,Premium
2461,Customer 2461,South,20,Female,Regular
2462,Customer 2462,East,29,Male,Occasional
2463,Customer 2463,West,47,Female,Premium
2464,Customer 2464,Central,50,Male,Regular
2465,Customer 2465,North,62,Female,Occasional
2466,Customer 2466,South,27,Male,Premium
2467,Customer 2467,East,23,Female,Regular
2468,Customer 2468,West,62,Male,Occasional
2469,Customer 2469,Central,61,Female,Premium
2470,Customer 2470,North,20,Male,Regular
2471,Customer 2471,South,54,Female,Occasional
2472,Customer 2472,East,20,Male,Premium
2473,Customer 2473,West,38,Female,Regular
2474,Customer 2474,Central,61,Male,Occasional
2475,Customer 2475,North,18,Female,Premium
2476,Customer 2476,South,21,Male,Regular
2477,Customer 2477,East,62,Female,Occasional
2478,Customer 2478,West,55,Male,Premium
2479,Customer 2479,Central,28,Female,Regular
2480,Customer 2480,North,59,Male,Occasional
2481,Customer 2481,South,38,Female,Premium
2482,Customer 2482,East,64,Male,Regular
2483,Customer 2483,West,57,Female,Occasional
2484,Customer 2484,Central,65,Male,Premium
2485,Customer 2485,North,34,Female,Regular
2486,Customer 2486,South,60,Male,Occasional
2487,Customer 2487,East,22,Female,Premium
2488,Customer 2488,West,47,Male,Regular
2489,Customer 2489,Central,52,Female,Occasional
2490,Customer 2490,North,43,Male,Premium
2491,Customer 2491,South,28,Female,Regular
2492,Customer 2492,East,37,Male,Occasional
2493,Customer 2493,West,50,Female,Premium
2494,Customer 2494,Central,45,Male,Regular
2495,Customer 2495,North,21,Female,Occasional
2496,Customer 2496,South,59,Male,Premium
2497,Customer 2497,East,47,Female,Regular
2498,Customer 2498,West,63,Male,Occasional
2499,Customer 2499,Central,47,Female,Premium
2500,Customer 2500,North,57,Male,Regular
2501,Customer 2501,South,55,Female,Occasional
2502,Customer 2502,East,23,Male,Premium
2503,Customer 2503,West,57,Female,Regular
2504,Customer 2504,Central,47,Male,Occasional
2505,Customer 2505,North,64,Female,Premium
2506,Customer 2506,South,44,Male,Regular
2507,Customer 2507,East,53,Female,Occasional
2508,Customer 2508,West,30,Male,Premium
2509,Customer 2509,Central,54,Female,Regular
2510,Customer 2510,North,19,Male,Occasional
2511,Customer 2511,South,35,Female,Premium
2512,Customer 2512,East,55,Male,Regular
2513,Customer 2513,West,57,Female,Occasional
2514,Customer 2514,Central,52,Male,Premium
2515,Customer 2515,North,23,Female,Regular
2516,Customer 2516,South,63,Male,Occasional
2517,Customer 2517,East,33,Female,Premium
2518,Customer 2518,West,61,Male,Regular
2519,Customer 2519,Central,40,Female,Occasional
2520,Customer 2520,North,52,Male,Premium
2521,Customer 2521,South,59,Female,Regular
2522,Customer 2522,East,64,Male,Occasional
2523,Customer 2523,West,50,Female,Premium
2524,Customer 2524,Central,31,Male,Regular
2525,Customer 2525,North,49,Female,Occasional
2526,Customer 2526,South,59,Male,Premium
2527,Customer 2527,East,34,Female,Regular
2528,Customer 2528,West,34,Male,Occasional
2529,Customer 2529,Central,51,Female,Premium
2530,Customer 2530,North,22,Male,Regular
2531,Customer 2531,South,64,Female,Occasional
2532,Customer 2532,East,43,Male,Premium
2533,Customer 2533,West,38,Female,Regular
2534,Customer 2534,Central,26,Male,Occasional
2535,Customer 2535,North,49,Female,Premium
2536,Customer 2536,South,18,Male,Regular
2537,Customer 2537,East,39,Female,Occasional
2538,Customer 2538,West,38,Male,Premium
2539,Customer 2539,Central,37,Female,Regular
2540,Customer 2540,North,51,Male,Occasional
2541,Customer 2541,South,58,Female,Premium
2542,Customer 2542,East,27,Male,Regular
2543,Customer 2543,West,48,Female,Occasional
2544,Customer 2544,Central,59,Male,Premium
2545,Customer 2545,North,53,Female,Regular
2546,Customer 2546,South,35,Male,Occasional
2547,Customer 2547,East,49,Female,Premium
2548,Customer 2548,West,50,Male,Regular
2549,Customer 2549,Central,30,Female,Occasional
2550,Customer 2550,North,38,Male,Premium
2551,Customer 2551,South,37,Female,Regular
2552,Customer 2552,East,57,Male,Occasional
2553,Customer 2553,West,37,Female,Premium
2554,Customer 2554,Central,65,Male,Regular
2555,Customer 2555,North,37,Female,Occasional
2556,Customer 2556,South,62,Male,Premium
2557,Customer 2557,East,33,Female,Regular
2558,Customer 2558,West,59,Male,Occasional
2559,Customer 2559,Central,29,Female,Premium
2560,Customer 2560,North,58,Male,Regular
2561,Customer 2561,South,20,Female,Occasional
2562,Customer 2562,East,18,Male,Premium
2563,Customer 2563,West,27,Female,Regular
2564,Customer 2564,Central,63,Male,Occasional
2565,Customer 2565,North,22,Female,Premium
2566,Customer 2566,South,56,Male,Regular
2567,Customer 2567,East,43,Female,Occasional
2568,Customer 2568,West,48,Male,Premium
2569,Customer 2569,Central,29,Female,Regular
2570,Customer 2570,North,21,Male,Occasional
2571,Customer 2571,South,20,Female,Premium
2572,Customer 2572,East,35,Male,Regular
2573,Customer 2573,West,32,Female,Occasional
2574,Customer 2574,Central,58,Male,Premium
2575,Customer 2575,North,40,Female,Regular
2576,Customer 2576,South,33,Male,Occasional
2577,Customer 2577,East,51,Female,Premium
2578,Customer 2578,West,37,Male,Regular
2579,Customer 2579,Central,50,Female,Occasional
2580,Customer 2580,North,32,Male,Premium
2581,Customer 2581,South,26,Female,Regular
2582,Customer 2582,East,32,Male,Occasional
2583,Customer 2583,West,29,Female,Premium
2584,Customer 2584,Central,23,Male,Regular
2585,Customer 2585,North,65,Female,Occasional
2586,Customer 2586,South,26,Male,Premium
2587,Customer 2587,East,54,Female,Regular
2588,Customer 2588,West,46,Male,Occasional
2589,Customer 2589,Central,29,Female,Premium
2590,Customer 2590,North,49,Male,Regular
2591,Customer 2591,South,62,Female,Occasional
2592,Customer 2592,East,32,Male,Premium
2593,Customer 2593,West,55,Female,Regular
2594,Customer 2594,Central,59,Male,Occasional
2595,Customer 2595,North,55,Female,Premium
2596,Customer 2596,South,19,Male,Regular
2597,Customer 2597,East,46,Female,Occasional
2598,Customer 2598,West,41,Male,Premium
2599,Customer 2599,Central,28,Female,Regular
2600,Customer 2600,North,52,Male,Occasional
2601,Customer 2601,South,25,Female,Premium
2602,Customer 2602,East,41,Male,Regular
2603,Customer 2603,West,29,Female,Occasional
2604,Customer 2604,Central,45,Male,Premium
2605,Customer 2605,North,65,Female,Regular
2606,Customer 2606,South,42,Male,Occasional
2607,Customer 2607,East,39,Female,Premium
2608,Customer 2608,West,35,Male,Regular
2609,Customer 2609,Central,59,Female,Occasional
2610,Customer 2610,North,25,Male,Premium
2611,Customer 2611,South,53,Female,Regular
2612,Customer 2612,East,38,Male,Occasional
2613,Customer 2613,West,42,Female,Premium
2614,Customer 2614,Central,24,Male,Regular
2615,Customer 2615,North,49,Female,Occasional
2616,Customer 2616,South,58,Male,Premium
2617,Customer 2617,East,46,Female,Regular
2618,Customer 2618,West,51,Male,Occasional
2619,Customer 2619,Central,28,Female,Premium
2620,Customer 2620,North,30,Male,Regular
2621,Customer 2621,South,25,Female,Occasional
2622,Customer 2622,East,20,Male,Premium
2623,Customer 2623,West,63,Female,Regular
2624,Customer 2624,Central,31,Male,Occasional
2625,Customer 2625,North,50,Female,Premium
2626,Customer 2626,South,45,Male,Regular
2627,Customer 2627,East,55,Female,Occasional
2628,Customer 2628,West,21,Male,Premium
2629,Customer 2629,Central,49,Female,Regular
2630,Customer 2630,North,47,Male,Occasional
2631,Customer 2631,South,33,Female,Premium
2632,Customer 2632,East,47,Male,Regular
2633,Customer 2633,West,21,Female,Occasional
2634,Customer 2634,Central,33,Male,Premium
2635,Customer 2635,North,55,Female,Regular
2636,Customer 2636,South,27,Male,Occasional
2637,Customer 2637,East,49,Female,Premium
2638,Customer 2638,West,56,Male,Regular
2639,Customer 2639,Central,26,Female,Occasional
2640,Customer 2640,North,33,Male,Premium
2641,Customer 2641,South,23,Female,Regular
2642,Customer 2642,East,37,Male,Occasional
2643,Customer 2643,West,24,Female,Premium
2644,Customer 2644,Central,48,Male,Regular
2645,Customer 2645,North,26,Female,Occasional
2646,Customer 2646,South,39,Male,Premium
2647,Customer 2647,East,49,Female,Regular
2648,Customer 2648,West,56,Male,Occasional
2649,Customer 2649,Central,39,Female,Premium
2650,Customer 2650,North,49,Male,Regular
2651,Customer 2651,South,46,Female,Occasional
2652,Customer 2652,East,41,Male,Premium
2653,Customer 2653,West,18,Female,Regular
2654,Customer 2654,Central,49,Male,Occasional
2655,Customer 2655,North,35,Female,Premium
2656,Customer 2656,South,52,Male,Regular
2657,Customer 2657,East,21,Female,Occasional
2658,Customer 2658,West,18,Male,Premium
2659,Customer 2659,Central,32,Female,Regular
2660,Customer 2660,North,20,Male,Occasional
2661,Customer 2661,South,60,Female,Premium
2662,Customer 2662,East,34,Male,Regular
2663,Customer 2663,West,54,Female,Occasional
2664,Customer 2664,Central,27,Male,Premium
2665,Customer 2665,North,61,Female,Regular
2666,Customer 2666,South,32,Male,Occasional
2667,Customer 2667,East,36,Female,Premium
2668,Customer 2668,West,24,Male,Regular
2669,Customer 2669,Central,39,Female,Occasional
2670,Customer 2670,North,48,Male,Premium
2671,Customer 2671,South,18,Female,Regular
2672,Customer 2672,East,62,Male,Occasional
2673,Customer 2673,West,36,Female,Premium
2674,Customer 2674,Central,31,Male,Regular
2675,Customer 2675,North,18,Female,Occasional
2676,Customer 2676,South,30,Male,Premium
2677,Customer 2677,East,50,Female,Regular
2678,Customer 2678,West,34,Male,Occasional
2679,Customer 2679,Central,38,Female,Premium
2680,Customer 2680,North,37,Male,Regular
2681,Customer 2681,South,65,Female,Occasional
2682,Customer 2682,East,59,Male,Premium
2683,Customer 2683,West,19,Female,Regular
2684,Customer 2684,Central,22,Male,Occasional
2685,Customer 2685,North,18,Female,Premium
2686,Customer 2686,South,44,Male,Regular
2687,Customer 2687,East,65,Female,Occasional
2688,Customer 2688,West,41,Male,Premium
2689,Customer 2689,Central,18,Female,Regular
2690,Customer 2690,North,33,Male,Occasional
2691,Customer 2691,South,39,Female,Premium
2692,Customer 2692,East,35,Male,Regular
2693,Customer 2693,West,64,Female,Occasional
2694,Customer 2694,Central,31,Male,Premium
2695,Customer 2695,North,39,Female,Regular
2696,Customer 2696,South,40,Male,Occasional
2697,Customer 2697,East,25,Female,Premium
2698,Customer 2698,West,31,Male,Regular
2699,Customer 2699,Central,57,Female,Occasional
2700,Customer 2700,North,49,Male,Premium
2701,Customer 2701,South,19,Female,Regular
2702,Customer 2702,East,40,Male,Occasional
2703,Customer 2703,West,24,Female,Premium
2704,Customer 2704,Central,29,Male,Regular
2705,Customer 2705,North,53,Female,Occasional
2706,Customer 2706,South,51,Male,Premium
2707,Customer 2707,East,51,Female,Regular
2708,Customer 2708,West,53,Male,Occasional
2709,Customer 2709,Central,48,Female,Premium
2710,Customer 2710,North,24,Male,Regular
2711,Customer 2711,South,50,Female,Occasional
2712,Customer 2712,East,41,Male,Premium
2713,Customer 2713,West,51,Female,Regular
2714,Customer 2714,Central,64,Male,Occasional
2715,Customer 2715,North,21,Female,Premium
2716,Customer 2716,South,39,Male,Regular
2717,Customer 2717,East,61,Female,Occasional
2718,Customer 2718,West,23,Male,Premium
2719,Customer 2719,Central,24,Female,Regular
2720,Customer 2720,North,44,Male,Occasional
2721,Customer 2721,South,41,Female,Premium
2722,Customer 2722,East,24,Male,Regular
2723,Customer 2723,West,60,Female,Occasional
2724,Customer 2724,Central,49,Male,Premium
2725,Customer 2725,North,56,Female,Regular
2726,Customer 2726,South,28,Male,Occasional
2727,Customer 2727,East,18,Female,Premium
2728,Customer 2728,West,61,Male,Regular
2729,Customer 2729,Central,55,Female,Occasional
2730,Customer 2730,North,22,Male,Premium
2731,Customer 2731,South,22,Female,Regular
2732,Customer 2732,East,46,Male,Occasional
2733,Customer 2733,West,65,Female,Premium
2734,Customer 2734,Central,50,Male,Regular
2735,Customer 2735,North,62,Female,Occasional
2736,Customer 2736,South,38,Male,Premium
2737,Customer 2737,East,50,Female,Regular
2738,Customer 2738,West,34,Male,Occasional
2739,Customer 2739,Central,32,Female,Premium
2740,Customer 2740,North,24,Male,Regular
2741,Customer 2741,South,29,Female,Occasional
2742,Customer 2742,East,44,Male,Premium
2743,Customer 2743,West,47,Female,Regular
2744,Customer 2744,Central,35,Male,Occasional
2745,Customer 2745,North,60,Female,Premium
2746,Customer 2746,South,29,Male,Regular
2747,Customer 2747,East,47,Female,Occasional
2748,Customer 2748,West,62,Male,Premium
2749,Customer 2749,Central,65,Female,Regular
2750,Customer 2750,North,50,Male,Occasional
2751,Customer 2751,South,29,Female,Premium
2752,Customer 2752,East,62,Male,Regular
2753,Customer 2753,West,45,Female,Occasional
2754,Customer 2754,Central,52,Male,Premium
2755,Customer 2755,North,53,Female,Regular
2756,Customer 2756,South,54,Male,Occasional
2757,Customer 2757,East,53,Female,Premium
2758,Customer 2758,West,65,Male,Regular
2759,Customer 2759,Central,41,Female,Occasional
2760,Customer 2760,North,23,Male,Premium
2761,Customer 2761,South,41,Female,Regular
2762,Customer 2762,East,24,Male,Occasional
2763,Customer 2763,West,20,Female,Premium
2764,Customer 2764,Central,51,Male,Regular
2765,Customer 2765,North,19,Female,Occasional
2766,Customer 2766,South,51,Male,Premium
2767,Customer 2767,East,20,Female,Regular
2768,Customer 2768,West,52,Male,Occasional
2769,Customer 2769,Central,43,Female,Premium
2770,Customer 2770,North,23,Male,Regular
2771,Customer 2771,South,54,Female,Occasional
2772,Customer 2772,East,55,Male,Premium
2773,Customer 2773,West,21,Female,Regular
2774,Customer 2774,Central,40,Male,Occasional
2775,Customer 2775,North,27,Female,Premium
2776,Customer 2776,South,51,Male,Regular
2777,Customer 2777,East,41,Female,Occasional
2778,Customer 2778,West,63,Male,Premium
2779,Customer 2779,Central,53,Female,Regular
2780,Customer 2780,North,33,Male,Occasional
2781,Customer 2781,South,54,Female,Premium
2782,Customer 2782,East,44,Male,Regular
2783,Customer 2783,West,65,Female,Occasional
2784,Customer 2784,Central,27,Male,Premium
2785,Customer 2785,North,23,Female,Regular
2786,Customer 2786,South,22,Male,Occasional
2787,Customer 2787,East,32,Female,Premium
2788,Customer 2788,West,29,Male,Regular
2789,Customer 2789,Central,64,Female,Occasional
2790,Customer 2790,North,63,Male,Premium
2791,Customer 2791,South,49,Female,Regular
2792,Customer 2792,East,46,Male,Occasional
2793,Customer 2793,West,43,Female,Premium
2794,Customer 2794,Central,28,Male,Regular
2795,Customer 2795,North,25,Female,Occasional
2796,Customer 2796,South,43,Male,Premium
2797,Customer 2797,East,20,Female,Regular
2798,Customer 2798,West,59,Male,Occasional
2799,Customer 2799,Central,20,Female,Premium
2800,Customer 2800,North,56,Male,Regular
2801,Customer 2801,South,35,Female,Occasional
2802,Customer 2802,East,59,Male,Premium
2803,Customer 2803,West,59,Female,Regular
2804,Customer 2804,Central,19,Male,Occasional
2805,Customer 2805,North,45,Female,Premium
2806,Customer 2806,South,50,Male,Regular
2807,Customer 2807,East,63,Female,Occasional
2808,Customer 2808,West,52,Male,Premium
2809,Customer 2809,Central,20,Female,Regular
2810,Customer 2810,North,19,Male,Occasional
2811,Customer 2811,South,53,Female,Premium
2812,Customer 2812,East,34,Male,Regular
2813,Customer 2813,West,37,Female,Occasional
2814,Customer 2814,Central,61,Male,Premium
2815,Customer 2815,North,58,Female,Regular
2816,Customer 2816,South,39,Male,Occasional
2817,Customer 2817,East,49,Female,Premium
2818,Customer 2818,West,22,Male,Regular
2819,Customer 2819,Central,48,Female,Occasional
2820,Customer 2820,North,42,Male,Premium
2821,Customer 2821,South,35,Female,Regular
2822,Customer 2822,East,63,Male,Occasional
2823,Customer 2823,West,55,Female,Premium
2824,Customer 2824,Central,42,Male,Regular
2825,Customer 2825,North,39,Female,Occasional
2826,Customer 2826,South,58,Male,Premium
2827,Customer 2827,East,58,Female,Regular
2828,Customer 2828,West,26,Male,Occasional
2829,Customer 2829,Central,19,Female,Premium
2830,Customer 2830,North,61,Male,Regular
2831,Customer 2831,South,60,Female,Occasional
2832,Customer 2832,East,61,Male,Premium
2833,Customer 2833,West,40,Female,Regular
2834,Customer 2834,Central,57,Male,Occasional
2835,Customer 2835,North,38,Female,Premium
2836,Customer 2836,South,60,Male,Regular
2837,Customer 2837,East,43,Female,Occasional
2838,Customer 2838,West,62,Male,Premium
2839,Customer 2839,Central,35,Female,Regular
2840,Customer 2840,North,48,Male,Occasional
2841,Customer 2841,South,18,Female,Premium
2842,Customer 2842,East,62,Male,Regular
2843,Customer 2843,West,41,Female,Occasional
2844,Customer 2844,Central,35,Male,Premium
2845,Customer 2845,North,63,Female,Regular
2846,Customer 2846,South,37,Male,Occasional
2847,Customer 2847,East,61,Female,Premium
2848,Customer 2848,West,47,Male,Regular
2849,Customer 2849,Central,55,Female,Occasional
2850,Customer 2850,North,46,Male,Premium
2851,Customer 2851,South,21,Female,Regular
2852,Customer 2852,East,28,Male,Occasional
2853,Customer 2853,West,37,Female,Premium
2854,Customer 2854,Central,64,Male,Regular
2855,Customer 2855,North,33,Female,Occasional
2856,Customer 2856,South,37,Male,Premium
2857,Customer 2857,East,56,Female,Regular
2858,Customer 2858,West,35,Male,Occasional
2859,Customer 2859,Central,49,Female,Premium
2860,Customer 2860,North,49,Male,Regular
2861,Customer 2861,South,56,Female,Occasional
2862,Customer 2862,East,54,Male,Premium
2863,Customer 2863,West,18,Female,Regular
2864,Customer 2864,Central,28,Male,Occasional
2865,Customer 2865,North,42,Female,Premium
2866,Customer 2866,South,35,Male,Regular
2867,Customer 2867,East,53,Female,Occasional
2868,Customer 2868,West,22,Male,Premium
2869,Customer 2869,Central,64,Female,Regular
2870,Customer 2870,North,61,Male,Occasional
2871,Customer 2871,South,58,Female,Premium
2872,Customer 2872,East,46,Male,Regular
2873,Customer 2873,West,44,Female,Occasional
2874,Customer 2874,Central,63,Male,Premium
2875,Customer 2875,North,19,Female,Regular
2876,Customer 2876,South,35,Male,Occasional
2877,Customer 2877,East,65,Female,Premium
2878,Customer 2878,West,36,Male,Regular
2879,Customer 2879,Central,52,Female,Occasional
2880,Customer 2880,North,33,Male,Premium
2881,Customer 2881,South,23,Female,Regular
2882,Customer 2882,East,61,Male,Occasional
2883,Customer 2883,West,18,Female,Premium
2884,Customer 2884,Central,39,Male,Regular
2885,Customer 2885,North,54,Female,Occasional
2886,Customer 2886,South,62,Male,Premium
2887,Customer 2887,East,61,Female,Regular
2888,Customer 2888,West,31,Male,Occasional
2889,Customer 2889,Central,49,Female,Premium
2890,Customer 2890,North,22,Male,Regular
2891,Customer 2891,South,53,Female,Occasional
2892,Customer 2892,East,23,Male,Premium
2893,Customer 2893,West,25,Female,Regular
2894,Customer 2894,Central,62,Male,Occasional
2895,Customer 2895,North,18,Female,Premium
2896,Customer 2896,South,47,Male,Regular
2897,Customer 2897,East,36,Female,Occasional
2898,Customer 2898,West,44,Male,Premium
2899,Customer 2899,Central,64,Female,Regular
2900,Customer 2900,North,23,Male,Occasional
2901,Customer 2901,South,44,Female,Premium
2902,Customer 2902,East,51,Male,Regular
2903,Customer 2903,West,40,Female,Occasional
2904,Customer 2904,Central,56,Male,Premium
2905,Customer 2905,North,41,Female,Regular
2906,Customer 2906,South,53,Male,Occasional
2907,Customer 2907,East,51,Female,Premium
2908,Customer 2908,West,19,Male,Regular
2909,Customer 2909,Central,34,Female,Occasional
2910,Customer 2910,North,35,Male,Premium
2911,Customer 2911,South,36,Female,Regular
2912,Customer 2912,East,30,Male,Occasional
2913,Customer 2913,West,25,Female,Premium
2914,Customer 2914,Central,29,Male,Regular
2915,Customer 2915,North,36,Female,Occasional
2916,Customer 2916,South,56,Male,Premium
2917,Customer 2917,East,29,Female,Regular
2918,Customer 2918,West,56,Male,Occasional
2919,Customer 2919,Central,60,Female,Premium
2920,Customer 2920,North,55,Male,Regular
2921,Customer 2921,South,39,Female,Occasional
2922,Customer 2922,East,41,Male,Premium
2923,Customer 2923,West,49,Female,Regular
2924,Customer 2924,Central,43,Male,Occasional
2925,Customer 2925,North,48,Female,Premium
2926,Customer 2926,South,18,Male,Regular
2927,Customer 2927,East,20,Female,Occasional
2928,Customer 2928,West,61,Male,Premium
2929,Customer 2929,Central,18,Female,Regular
2930,Customer 2930,North,26,Male,Occasional
2931,Customer 2931,South,64,Female,Premium
2932,Customer 2932,East,48,Male,Regular
2933,Customer 2933,West,34,Female,Occasional
2934,Customer 2934,Central,42,Male,Premium
2935,Customer 2935,North,27,Female,Regular
2936,Customer 2936,South,20,Male,Occasional
2937,Customer 2937,East,63,Female,Premium
2938,Customer 2938,West,22,Male,Regular
2939,Customer 2939,Central,55,Female,Occasional
2940,Customer 2940,North,61,Male,Premium
2941,Customer 2941,South,30,Female,Regular
2942,Customer 2942,East,53,Male,Occasional
2943,Customer 2943,West,56,Female,Premium
2944,Customer 2944,Central,59,Male,Regular
2945,Customer 2945,North,29,Female,Occasional
2946,Customer 2946,South,54,Male,Premium
2947,Customer 2947,East,61,Female,Regular
2948,Customer 2948,West,37,Male,Occasional
2949,Customer 2949,Central,21,Female,Premium
2950,Customer 2950,North,31,Male,Regular
2951,Customer 2951,South,53,Female,Occasional
2952,Customer 2952,East,42,Male,Premium
2953,Customer 2953,West,46,Female,Regular
2954,Customer 2954,Central,52,Male,Occasional
2955,Customer 2955,North,34,Female,Premium
2956,Customer 2956,South,24,Male,Regular
2957,Customer 2957,East,49,Female,Occasional
2958,Customer 2958,West,57,Male,Premium
2959,Customer 2959,Central,52,Female,Regular
2960,Customer 2960,North,56,Male,Occasional
2961,Customer 2961,South,61,Female,Premium
2962,Customer 2962,East,55,Male,Regular
2963,Customer 2963,West,39,Female,Occasional
2964,Customer 2964,Central,47,Male,Premium
2965,Customer 2965,North,22,Female,Regular
2966,Customer 2966,South,47,Male,Occasional
2967,Customer 2967,East,35,Female,Premium
2968,Customer 2968,West,59,Male,Regular
2969,Customer 2969,Central,33,Female,Occasional
2970,Customer 2970,North,42,Male,Premium
2971,Customer 2971,South,38,Female,Regular
2972,Customer 2972,East,54,Male,Occasional
2973,Customer 2973,West,43,Female,Premium
2974,Customer 2974,Central,26,Male,Regular
2975,Customer 2975,North,50,Female,Occasional
2976,Customer 2976,South,30,Male,Premium
2977,Customer 2977,East,46,Female,Regular
2978,Customer 2978,West,44,Male,Occasional
2979,Customer 2979,Central,36,Female,Premium
2980,Customer 2980,North,59,Male,Regular
2981,Customer 2981,South,59,Female,Occasional
2982,Customer 2982,East,56,Male,Premium
2983,Customer 2983,West,22,Female,Regular
2984,Customer 2984,Central,21,Male,Occasional
2985,Customer 2985,North,33,Female,Premium
2986,Customer 2986,South,25,Male,Regular
2987,Customer 2987,East,29,Female,Occasional
2988,Customer 2988,West,65,Male,Premium
2989,Customer 2989,Central,22,Female,Regular
2990,Customer 2990,North,51,Male,Occasional
2991,Customer 2991,South,50,Female,Premium
2992,Customer 2992,East,35,Male,Regular
2993,Customer 2993,West,37,Female,Occasional
2994,Customer 2994,Central,64,Male,Premium
2995,Customer 2995,North,20,Female,Regular
2996,Customer 2996,South,56,Male,Occasional
2997,Customer 2997,East,39,Female,Premium
2998,Customer 2998,West,27,Male,Regular
2999,Customer 2999,Central,25,Female,Occasional
3000,Customer 3000,North,41,Male,Premium
3001,Customer 3001,South,55,Female,Regular
3002,Customer 3002,East,19,Male,Occasional
3003,Customer 3003,West,52,Female,Premium
3004,Customer 3004,Central,47,Male,Regular
3005,Customer 3005,North,63,Female,Occasional
3006,Customer 3006,South,34,Male,Premium
3007,Customer 3007,East,39,Female,Regular
3008,Customer 3008,West,24,Male,Occasional
3009,Customer 3009,Central,33,Female,Premium
3010,Customer 3010,North,57,Male,Regular
3011,Customer 3011,South,33,Female,Occasional
3012,Customer 3012,East,64,Male,Premium
3013,Customer 3013,West,32,Female,Regular
3014,Customer 3014,Central,22,Male,Occasional
3015,Customer 3015,North,50,Female,Premium
3016,Customer 3016,South,44,Male,Regular
3017,Customer 3017,East,38,Female,Occasional
3018,Customer 3018,West,28,Male,Premium
3019,Customer 3019,Central,53,Female,Regular
3020,Customer 3020,North,55,Male,Occasional
3021,Customer 3021,South,61,Female,Premium
3022,Customer 3022,East,30,Male,Regular
3023,Customer 3023,West,42,Female,Occasional
3024,Customer 3024,Central,30,Male,Premium
3025,Customer 3025,North,61,Female,Regular
3026,Customer 3026,South,65,Male,Occasional
3027,Customer 3027,East,52,Female,Premium
3028,Customer 3028,West,51,Male,Regular
3029,Customer 3029,Central,37,Female,Occasional
3030,Customer 3030,North,40,Male,Premium
3031,Customer 3031,South,52,Female,Regular
3032,Customer 3032,East,34,Male,Occasional
3033,Customer 3033,West,56,Female,Premium
3034,Customer 3034,Central,50,Male,Regular
3035,Customer 3035,North,19,Female,Occasional
3036,Customer 3036,South,24,Male,Premium
3037,Customer 3037,East,43,Female,Regular
3038,Customer 3038,West,37,Male,Occasional
3039,Customer 3039,Central,22,Female,Premium
3040,Customer 3040,North,39,Male,Regular
3041,Customer 3041,South,37,Female,Occasional
3042,Customer 3042,East,25,Male,Premium
3043,Customer 3043,West,38,Female,Regular
3044,Customer 3044,Central,18,Male,Occasional
3045,Customer 3045,North,60,Female,Premium
3046,Customer 3046,South,58,Male,Regular
3047,Customer 3047,East,62,Female,Occasional
3048,Customer 3048,West,39,Male,Premium
3049,Customer 3049,Central,47,Female,Regular
3050,Customer 3050,North,59,Male,Occasional
3051,Customer 3051,South,45,Female,Premium
3052,Customer 3052,East,25,Male,Regular
3053,Customer 3053,West,50,Female,Occasional
3054,Customer 3054,Central,44,Male,Premium
3055,Customer 3055,North,39,Female,Regular
3056,Customer 3056,South,29,Male,Occasional
3057,Customer 3057,East,24,Female,Premium
3058,Customer 3058,West,34,Male,Regular
3059,Customer 3059,Central,35,Female,Occasional
3060,Customer 3060,North,52,Male,Premium
3061,Customer 3061,South,62,Female,Regular
3062,Customer 3062,East,50,Male,Occasional
3063,Customer 3063,West,57,Female,Premium
3064,Customer 3064,Central,29,Male,Regular
3065,Customer 3065,North,45,Female,Occasional
3066,Customer 3066,South,54,Male,Premium
3067,Customer 3067,East,28,Female,Regular
3068,Customer 3068,West,56,Male,Occasional
3069,Customer 3069,Central,63,Female,Premium
3070,Customer 3070,North,53,Male,Regular
3071,Customer 3071,South,31,Female,Occasional
3072,Customer 3072,East,42,Male,Premium
3073,Customer 3073,West,53,Female,Regular
3074,Customer 3074,Central,26,Male,Occasional
3075,Customer 3075,North,30,Female,Premium
3076,Customer 3076,South,23,Male,Regular
3077,Customer 3077,East,41,Female,Occasional
3078,Customer 3078,West,23,Male,Premium
3079,Customer 3079,Central,65,Female,Regular
3080,Customer 3080,North,52,Male,Occasional
3081,Customer 3081,South,65,Female,Premium
3082,Customer 3082,East,52,Male,Regular
3083,Customer 3083,West,28,Female,Occasional
3084,Customer 3084,Central,22,Male,Premium
3085,Customer 3085,North,47,Female,Regular
3086,Customer 3086,South,49,Male,Occasional
3087,Customer 3087,East,60,Female,Premium
3088,Customer 3088,West,53,Male,Regular
3089,Customer 3089,Central,45,Female,Occasional
3090,Customer 3090,North,33,Male,Premium
